latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
16.83138,80.03648,304,0.4,0.44,2017-12-01,2036,N,VIIRS,n,1,292.6,0.9,
17.61499,75.53721,318.1,0.39,0.36,2017-12-01,2036,N,VIIRS,n,1,282.6,1.3,
16.87165,80.02153,304.1,0.39,0.44,2017-12-01,2036,N,VIIRS,n,1,293.1,0.9,
16.87153,80.02149,304.5,0.39,0.44,2017-12-01,2036,N,VIIRS,n,1,293.3,0.8,
17.72641,75.38901,300.5,0.39,0.36,2017-12-01,2036,N,VIIRS,n,1,282.8,0.5,
18.57504,72.24149,305.5,0.44,0.39,2017-12-01,2036,N,VIIRS,n,1,292,1.7,
18.70872,72.34237,311.2,0.44,0.38,2017-12-01,2036,N,VIIRS,n,1,294.5,1.7,
18.15122,76.09944,301.7,0.39,0.36,2017-12-01,2036,N,VIIRS,n,1,287.8,0.5,
18.00786,77.24398,310.9,0.42,0.38,2017-12-01,2036,N,VIIRS,n,1,278.2,1.7,
18.0113,77.24461,327.6,0.42,0.38,2017-12-01,2036,N,VIIRS,n,1,279.2,1.7,
18.00993,77.24306,330.3,0.42,0.38,2017-12-01,2036,N,VIIRS,n,1,279.9,4,
18.68533,73.03742,299.7,0.42,0.37,2017-12-01,2036,N,VIIRS,n,1,283.9,0.8,
18.68646,73.02953,299.8,0.42,0.37,2017-12-01,2036,N,VIIRS,n,1,283.5,1,
18.69163,73.04247,307.1,0.42,0.37,2017-12-01,2036,N,VIIRS,n,1,288.2,1.6,
18.92055,72.04337,330,0.46,0.39,2017-12-01,2036,N,VIIRS,n,1,295.3,2.6,
18.92116,72.03904,325.4,0.46,0.39,2017-12-01,2036,N,VIIRS,n,1,295,2.6,
18.91874,72.04126,334.8,0.46,0.39,2017-12-01,2036,N,VIIRS,n,1,295.9,3.2,
18.92233,72.04182,317.5,0.46,0.39,2017-12-01,2036,N,VIIRS,n,1,295.4,3.2,
18.83525,73.13746,303.5,0.41,0.37,2017-12-01,2036,N,VIIRS,n,1,292.4,0.5,
18.80484,73.36831,309.6,0.41,0.37,2017-12-01,2036,N,VIIRS,n,1,292.6,0.7,
19.17728,70.94552,314.7,0.52,0.41,2017-12-01,2036,N,VIIRS,n,1,290.6,3.5,
18.44492,76.44048,330.4,0.4,0.37,2017-12-01,2036,N,VIIRS,n,1,285.6,2.8,
19.0123,72.90478,309.8,0.42,0.38,2017-12-01,2036,N,VIIRS,n,1,295.6,1.9,
19.01414,72.90453,306.6,0.42,0.38,2017-12-01,2036,N,VIIRS,n,1,295.2,1.9,
19.27722,71.42647,306.9,0.49,0.4,2017-12-01,2036,N,VIIRS,n,1,296.6,0.6,
19.28094,71.42703,307.1,0.49,0.4,2017-12-01,2036,N,VIIRS,n,1,297,0.6,
19.28339,71.43696,307.7,0.49,0.4,2017-12-01,2036,N,VIIRS,n,1,296.4,0.5,
19.05338,73.1468,313.3,0.42,0.37,2017-12-01,2036,N,VIIRS,n,1,291.8,0.7,
19.37121,71.35595,315.6,0.5,0.41,2017-12-01,2036,N,VIIRS,n,1,296.8,1.9,
19.37184,71.35121,307.7,0.5,0.41,2017-12-01,2036,N,VIIRS,n,1,296.7,1.9,
19.33295,72.01984,307.5,0.46,0.39,2017-12-01,2036,N,VIIRS,n,1,284.4,0.5,
17.95045,80.80522,302.9,0.42,0.45,2017-12-01,2036,N,VIIRS,n,1,287.9,1.3,
17.95535,80.80212,308,0.42,0.45,2017-12-01,2036,N,VIIRS,n,1,289,1.3,
17.97158,80.83038,301,0.42,0.45,2017-12-01,2036,N,VIIRS,n,1,285.8,0.6,
19.52872,71.29917,310.1,0.5,0.41,2017-12-01,2036,N,VIIRS,n,1,296.1,0.6,
19.56723,71.35545,315.6,0.5,0.41,2017-12-01,2036,N,VIIRS,n,1,296.7,0.9,
19.57098,71.35602,312.2,0.5,0.41,2017-12-01,2036,N,VIIRS,n,1,296.4,0.9,
19.57409,71.36136,314.9,0.5,0.41,2017-12-01,2036,N,VIIRS,n,1,297.1,0.9,
17.60988,83.20132,307.4,0.61,0.53,2017-12-01,2036,N,VIIRS,n,1,292.2,2.2,
19.08253,76.07993,297.2,0.39,0.36,2017-12-01,2036,N,VIIRS,n,1,285.5,0.4,
19.10685,76.03515,309,0.39,0.36,2017-12-01,2036,N,VIIRS,n,1,286.1,0.6,
19.10744,76.03147,307.2,0.39,0.36,2017-12-01,2036,N,VIIRS,n,1,286.8,1,
19.16659,76.15185,302,0.39,0.36,2017-12-01,2036,N,VIIRS,n,1,286.4,0.4,
19.07808,76.89395,326.3,0.4,0.37,2017-12-01,2036,N,VIIRS,n,1,287.4,2.6,
17.9416,83.22397,304.8,0.6,0.53,2017-12-01,2036,N,VIIRS,n,1,289.2,0.9,
18.66078,79.55585,298.8,0.52,0.42,2017-12-01,2036,N,VIIRS,n,1,284.3,1.1,
19.20097,76.50481,300.2,0.39,0.37,2017-12-01,2036,N,VIIRS,n,1,286.1,1.1,
19.20431,76.50542,315,0.39,0.37,2017-12-01,2036,N,VIIRS,n,1,286.6,1.1,
19.38006,76.10941,325.6,0.39,0.36,2017-12-01,2036,N,VIIRS,n,1,286.6,1.9,
20.90918,71.45954,297.7,0.51,0.41,2017-12-01,2035,N,VIIRS,n,1,274.3,0.9,
19.78619,79.14862,304.8,0.48,0.4,2017-12-01,2035,N,VIIRS,n,1,282.5,1.5,
19.84509,79.13695,301.9,0.48,0.4,2017-12-01,2035,N,VIIRS,n,1,281.4,0.9,
19.8524,79.13842,312.5,0.48,0.4,2017-12-01,2035,N,VIIRS,n,1,281.2,2.2,
19.85077,79.14024,304.4,0.48,0.4,2017-12-01,2035,N,VIIRS,n,1,279.5,1,
19.85159,79.13569,301.4,0.48,0.4,2017-12-01,2035,N,VIIRS,n,1,280.2,1,
20.01151,79.06287,297.2,0.47,0.4,2017-12-01,2035,N,VIIRS,n,1,286.4,0.4,
21.10398,72.64426,314.8,0.45,0.39,2017-12-01,2035,N,VIIRS,n,1,284.4,2.7,
21.10582,72.63123,309.4,0.45,0.39,2017-12-01,2035,N,VIIRS,n,1,282.9,1.7,
20.09215,79.02991,299.3,0.47,0.4,2017-12-01,2035,N,VIIRS,n,1,287.2,0.9,
21.10713,72.63361,318.3,0.45,0.39,2017-12-01,2035,N,VIIRS,n,1,283.4,2.4,
21.10536,72.64664,341.9,0.45,0.39,2017-12-01,2035,N,VIIRS,n,1,286.2,7.1,
21.10772,72.62926,330.1,0.45,0.39,2017-12-01,2035,N,VIIRS,n,1,284.1,5.5,
21.11071,72.63418,307.1,0.45,0.39,2017-12-01,2035,N,VIIRS,n,1,285.4,2.4,
20.93414,74.83336,296.2,0.39,0.36,2017-12-01,2035,N,VIIRS,n,1,284.3,0.3,
21.13573,73.87437,302.2,0.41,0.37,2017-12-01,2035,N,VIIRS,n,1,283.3,0.2,
21.33625,73.03361,308,0.44,0.38,2017-12-01,2035,N,VIIRS,n,1,277.7,1,
21.36707,73.14923,312.3,0.43,0.38,2017-12-01,2035,N,VIIRS,n,1,276,0.6,
21.1244,75.79186,315.6,0.38,0.36,2017-12-01,2035,N,VIIRS,n,1,279.6,1.1,
21.12498,75.78818,295.4,0.38,0.36,2017-12-01,2035,N,VIIRS,n,1,278.3,0.9,
21.7883,72.12647,301.9,0.48,0.4,2017-12-01,2035,N,VIIRS,n,1,287.7,0.7,
21.42255,74.8269,297.8,0.39,0.36,2017-12-01,2035,N,VIIRS,n,1,286.3,0.2,
21.63709,74.33195,311.3,0.4,0.37,2017-12-01,2035,N,VIIRS,n,1,284.7,1.4,
21.78681,73.30939,298.3,0.43,0.38,2017-12-01,2035,N,VIIRS,n,1,282.8,0.2,
20.85707,79.2849,298,0.47,0.4,2017-12-01,2035,N,VIIRS,n,1,287.7,1.8,
20.8607,79.28569,325.1,0.47,0.4,2017-12-01,2035,N,VIIRS,n,1,291.4,1.8,
20.86271,79.29549,298.5,0.47,0.4,2017-12-01,2035,N,VIIRS,n,1,287.5,2.6,
20.86635,79.2962,329.9,0.47,0.4,2017-12-01,2035,N,VIIRS,n,1,291.2,2.6,
21.89113,73.28168,298.7,0.43,0.38,2017-12-01,2035,N,VIIRS,n,1,288.2,0.3,
22.41676,69.03875,311,0.49,0.49,2017-12-01,2035,N,VIIRS,n,1,291.6,1,
22.34273,69.89133,314.3,0.43,0.46,2017-12-01,2035,N,VIIRS,n,1,289.1,0.7,
22.34421,69.87862,301.8,0.43,0.46,2017-12-01,2035,N,VIIRS,n,1,289.8,0.6,
22.43066,69.832,303.1,0.44,0.46,2017-12-01,2035,N,VIIRS,n,1,290.6,0.6,
21.10212,78.98431,295.2,0.46,0.39,2017-12-01,2035,N,VIIRS,n,1,278.9,1,
21.1029,78.97996,309,0.46,0.39,2017-12-01,2035,N,VIIRS,n,1,277.9,1.5,
21.24153,79.22977,301.8,0.47,0.39,2017-12-01,2035,N,VIIRS,n,1,285.2,1,
21.24592,79.22604,299.2,0.47,0.39,2017-12-01,2035,N,VIIRS,n,1,286.2,0.9,
22.7504,69.55814,312.5,0.46,0.47,2017-12-01,2035,N,VIIRS,n,1,291.5,1.8,
22.92968,69.70226,304.5,0.45,0.47,2017-12-01,2035,N,VIIRS,n,1,287.8,0.9,
22.93019,69.6978,306.9,0.45,0.47,2017-12-01,2035,N,VIIRS,n,1,288.9,0.9,
22.93401,69.70287,303.9,0.45,0.47,2017-12-01,2035,N,VIIRS,n,1,288,1.7,
21.18089,81.38558,299,0.4,0.45,2017-12-01,2035,N,VIIRS,n,1,278.8,0.7,
21.18161,81.38172,295.3,0.4,0.45,2017-12-01,2035,N,VIIRS,n,1,277.7,0.7,
21.18494,81.38647,300.3,0.4,0.45,2017-12-01,2035,N,VIIRS,n,1,278.9,0.7,
21.184,81.38493,299,0.4,0.44,2017-12-01,2035,N,VIIRS,n,1,278.1,1,
21.18474,81.3811,295.4,0.4,0.44,2017-12-01,2035,N,VIIRS,n,1,276.8,1,
21.18731,81.38967,297.8,0.4,0.45,2017-12-01,2035,N,VIIRS,n,1,279.5,1.2,
21.19211,81.3867,299.8,0.4,0.44,2017-12-01,2035,N,VIIRS,n,1,278,1.7,
21.19497,81.41557,296,0.41,0.45,2017-12-01,2035,N,VIIRS,n,1,279.4,0.5,
23.01532,70.10339,301.8,0.43,0.46,2017-12-01,2035,N,VIIRS,n,1,286.7,1,
23.11181,70.08522,297.5,0.43,0.46,2017-12-01,2035,N,VIIRS,n,1,283.8,0.5,
23.10405,70.18674,304.7,0.43,0.46,2017-12-01,2035,N,VIIRS,n,1,289,0.9,
21.34587,81.66508,299,0.42,0.45,2017-12-01,2035,N,VIIRS,n,1,282.5,1.1,
21.34734,81.66486,300.6,0.42,0.45,2017-12-01,2035,N,VIIRS,n,1,283.7,1,
23.78474,86.3158,298.6,0.36,0.57,2017-12-01,2034,N,VIIRS,n,1,287.5,1.2,
23.78632,86.30882,299.3,0.36,0.57,2017-12-01,2034,N,VIIRS,n,1,286.2,0.9,
23.78711,86.30532,303.6,0.36,0.57,2017-12-01,2034,N,VIIRS,n,1,288.2,0.9,
23.77837,86.34397,322.9,0.36,0.58,2017-12-01,2034,N,VIIRS,n,1,286.5,1.5,
23.77242,86.39474,311.9,0.36,0.58,2017-12-01,2034,N,VIIRS,n,1,292,1.5,
23.77323,86.39114,308.5,0.36,0.58,2017-12-01,2034,N,VIIRS,n,1,288.6,1.5,
23.78359,86.34531,298.7,0.36,0.58,2017-12-01,2034,N,VIIRS,n,1,287.7,1.5,
23.78518,86.33828,312.5,0.36,0.57,2017-12-01,2034,N,VIIRS,n,1,289.9,1.6,
23.78599,86.33472,304.9,0.36,0.57,2017-12-01,2034,N,VIIRS,n,1,289,1.6,
23.78995,86.31716,300.7,0.36,0.57,2017-12-01,2034,N,VIIRS,n,1,287.7,1.2,
23.60442,87.15343,298.7,0.41,0.61,2017-12-01,2034,N,VIIRS,n,1,286.3,0.8,
23.77766,86.39605,311.6,0.36,0.58,2017-12-01,2034,N,VIIRS,n,1,290.4,1.5,
23.77929,86.38885,295.1,0.36,0.58,2017-12-01,2034,N,VIIRS,n,1,284.2,1.9,
23.77848,86.39243,325.1,0.36,0.58,2017-12-01,2034,N,VIIRS,n,1,290.7,1.5,
23.61175,87.14693,300.1,0.41,0.61,2017-12-01,2034,N,VIIRS,n,1,287.8,1.3,
23.66409,86.91959,298.9,0.39,0.6,2017-12-01,2034,N,VIIRS,n,1,287.5,0.8,
23.78371,86.39381,303,0.36,0.58,2017-12-01,2034,N,VIIRS,n,1,285,1.5,
23.79325,86.3515,303.5,0.36,0.58,2017-12-01,2034,N,VIIRS,n,1,287,1.1,
23.79403,86.34804,300.8,0.36,0.58,2017-12-01,2034,N,VIIRS,n,1,287.1,1.7,
23.7996,86.32329,305.3,0.36,0.57,2017-12-01,2034,N,VIIRS,n,1,284.1,0.8,
23.79926,86.34938,306.4,0.36,0.58,2017-12-01,2034,N,VIIRS,n,1,291.2,1.4,
23.80481,86.32468,310.2,0.36,0.57,2017-12-01,2034,N,VIIRS,n,1,288.5,1.4,
23.80558,86.32124,298.7,0.36,0.57,2017-12-01,2034,N,VIIRS,n,1,287.1,1.5,
23.57579,87.37859,317.1,0.42,0.61,2017-12-01,2034,N,VIIRS,n,1,286,1,
23.62872,87.35382,307.1,0.42,0.61,2017-12-01,2034,N,VIIRS,n,1,287,0.7,
23.62965,87.34972,303.4,0.42,0.61,2017-12-01,2034,N,VIIRS,n,1,286.4,0.7,
23.69195,87.10123,298.3,0.4,0.6,2017-12-01,2034,N,VIIRS,n,1,282.8,0.9,
23.69291,87.12265,303.6,0.41,0.6,2017-12-01,2034,N,VIIRS,n,1,288,1.4,
23.62609,87.35086,302.7,0.42,0.61,2017-12-01,2034,N,VIIRS,n,1,285.6,0.3,
23.63164,87.35235,304.8,0.42,0.61,2017-12-01,2034,N,VIIRS,n,1,287.5,0.5,
23.69101,87.09904,297.9,0.4,0.6,2017-12-01,2034,N,VIIRS,n,1,283,1.5,
23.81461,86.56512,297.8,0.37,0.58,2017-12-01,2034,N,VIIRS,n,1,285,0.5,
23.69092,87.12437,297.4,0.41,0.6,2017-12-01,2034,N,VIIRS,n,1,285.8,0.7,
23.69277,87.11642,297.3,0.41,0.6,2017-12-01,2034,N,VIIRS,n,1,285.8,1.3,
23.81187,87.02637,301,0.4,0.6,2017-12-01,2034,N,VIIRS,n,1,289.6,1.1,
26.26535,74.18951,300.5,0.44,0.38,2017-12-01,2034,N,VIIRS,n,1,290,1.2,
26.27238,74.19069,305,0.44,0.38,2017-12-01,2034,N,VIIRS,n,1,291.9,2.2,
24.14704,86.33155,296.4,0.36,0.57,2017-12-01,2034,N,VIIRS,n,1,282,0.6,
26.87242,73.51639,298,0.47,0.4,2017-12-01,2034,N,VIIRS,n,1,285.5,0.6,
26.88033,73.51283,299.1,0.47,0.4,2017-12-01,2034,N,VIIRS,n,1,285.9,1.4,
25.7049,82.25093,297.2,0.57,0.43,2017-12-01,2034,N,VIIRS,n,1,282.9,0.4,
25.02577,87.37224,298,0.39,0.6,2017-12-01,2033,N,VIIRS,n,1,286.9,0.9,
25.02666,87.36837,302.8,0.39,0.6,2017-12-01,2033,N,VIIRS,n,1,287.3,1.4,
26.64312,79.4826,308.8,0.42,0.38,2017-12-01,2033,N,VIIRS,n,1,283.3,1.3,
26.88503,78.88798,296.9,0.4,0.37,2017-12-01,2033,N,VIIRS,n,1,282.8,0.5,
28.4229,69.70156,302.4,0.53,0.5,2017-12-01,2033,N,VIIRS,n,1,284.5,1.3,
27.66762,76.13149,303.3,0.39,0.36,2017-12-01,2033,N,VIIRS,n,1,285.8,1.3,
24.64052,91.59678,306.8,0.72,0.75,2017-12-01,2033,N,VIIRS,n,1,289,2.2,
28.65435,69.18702,309.4,0.57,0.52,2017-12-01,2033,N,VIIRS,n,1,281.3,1.3,
24.63998,91.5956,311.3,0.71,0.75,2017-12-01,2033,N,VIIRS,n,1,289,1.5,
28.6244,76.99479,309.2,0.39,0.36,2017-12-01,2033,N,VIIRS,n,1,282.4,0.8,
29.37875,74.18226,331,0.47,0.39,2017-12-01,2033,N,VIIRS,n,1,281.8,3.7,
26.85159,89.45848,296.8,0.48,0.65,2017-12-01,2033,N,VIIRS,n,1,286.6,0.4,
30.32862,70.53828,301.5,0.5,0.49,2017-12-01,2033,N,VIIRS,n,1,286.3,1.4,
29.91916,74.95439,298.3,0.44,0.38,2017-12-01,2033,N,VIIRS,n,1,287.8,1,
30.32235,77.27052,306,0.39,0.36,2017-12-01,2033,N,VIIRS,n,1,281.9,0.9,
30.32566,77.27119,309.2,0.39,0.36,2017-12-01,2033,N,VIIRS,n,1,282.9,0.9,
29.58193,82.13986,309.8,0.49,0.4,2017-12-01,2032,N,VIIRS,n,1,278,1.5,
31.18702,72.04464,318.1,0.42,0.45,2017-12-01,2032,N,VIIRS,n,1,279.4,2.3,
31.60506,73.90177,310.3,0.51,0.41,2017-12-01,2032,N,VIIRS,n,1,282.4,3.1,
31.2487,76.92935,299.3,0.4,0.37,2017-12-01,2032,N,VIIRS,n,1,279.8,0.5,
31.60137,74.37094,302.8,0.48,0.4,2017-12-01,2032,N,VIIRS,n,1,284.4,0.8,
32.38826,72.14143,311.1,0.42,0.46,2017-12-01,2032,N,VIIRS,n,1,278.5,1.5,
33.06564,73.06379,317.1,0.39,0.44,2017-12-01,2032,N,VIIRS,n,1,279.1,1.1,
33.69798,70.80463,299.6,0.52,0.5,2017-12-01,2032,N,VIIRS,n,1,276.2,1.1,
33.70207,70.8111,296.3,0.52,0.5,2017-12-01,2032,N,VIIRS,n,1,275.7,1.1,
33.38078,74.08061,296,0.52,0.42,2017-12-01,2032,N,VIIRS,n,1,280,0.8,
33.38158,74.07398,295.3,0.52,0.42,2017-12-01,2032,N,VIIRS,n,1,281.3,1.2,
33.7691,70.32613,298.1,0.56,0.51,2017-12-01,2032,N,VIIRS,n,1,277.4,1,
33.37951,74.07394,301.4,0.52,0.42,2017-12-01,2032,N,VIIRS,n,1,282.5,1.6,
33.42535,73.8399,302.7,0.53,0.42,2017-12-01,2032,N,VIIRS,n,1,281.3,1.7,
33.76903,70.32581,297.1,0.56,0.51,2017-12-01,2032,N,VIIRS,n,1,277.4,0.9,
33.80074,72.09427,295.7,0.44,0.46,2017-12-01,2032,N,VIIRS,n,1,279.6,0.6,
33.6656,73.60218,306.7,0.55,0.43,2017-12-01,2032,N,VIIRS,n,1,275.4,1.2,
34.25371,72.28166,311.3,0.44,0.46,2017-12-01,2032,N,VIIRS,n,1,285.1,2.4,
34.25326,72.28628,322.8,0.44,0.46,2017-12-01,2032,N,VIIRS,n,1,286,2.4,
35.65595,73.58601,296,0.39,0.44,2017-12-01,2031,N,VIIRS,n,1,271.8,0.5,
40.59067,82.88248,321.9,0.4,0.37,2017-12-01,2029,N,VIIRS,n,1,260.6,2.2,
42.13596,83.12181,313.1,0.39,0.36,2017-12-01,2029,N,VIIRS,n,1,271.9,1.8,
42.58985,91.33651,327.1,0.51,0.49,2017-12-01,2028,N,VIIRS,n,1,271.4,5.3,
16.18915,97.75546,303.6,0.42,0.38,2017-12-01,1855,N,VIIRS,n,1,291.1,0.4,
16.22855,97.88815,308.6,0.41,0.37,2017-12-01,1855,N,VIIRS,n,1,288.6,0.9,
16.23198,97.88869,309.7,0.41,0.37,2017-12-01,1855,N,VIIRS,n,1,288.3,0.7,
16.35005,98.08056,302.1,0.41,0.37,2017-12-01,1855,N,VIIRS,n,1,289.1,0.3,
16.41785,97.71761,303.8,0.42,0.38,2017-12-01,1855,N,VIIRS,n,1,292.3,0.6,
16.44473,97.71669,303.9,0.42,0.38,2017-12-01,1855,N,VIIRS,n,1,292.3,0.9,
16.87705,96.30255,344.1,0.49,0.4,2017-12-01,1855,N,VIIRS,n,1,295.1,8.4,
17.03045,98.45388,301.1,0.4,0.37,2017-12-01,1855,N,VIIRS,n,1,289.7,0.4,
18.73354,98.24158,299.6,0.42,0.38,2017-12-01,1854,N,VIIRS,n,1,286.9,0.3,
18.73699,98.2422,304.2,0.42,0.38,2017-12-01,1854,N,VIIRS,n,1,287,0.5,
22.05192,88.10195,306.4,0.61,0.71,2017-12-01,1854,N,VIIRS,n,1,290.1,1,
22.05239,88.09582,299.2,0.61,0.71,2017-12-01,1854,N,VIIRS,n,1,288.4,1,
22.36418,87.01644,297.5,0.72,0.76,2017-12-01,1854,N,VIIRS,n,1,287.1,1,
22.77271,93.56857,325.9,0.56,0.52,2017-12-01,1853,N,VIIRS,n,1,278.2,4.3,
23.5544,87.2414,295.3,0.71,0.75,2017-12-01,1853,N,VIIRS,n,1,282.3,1.4,
23.56146,87.24198,301.2,0.71,0.75,2017-12-01,1853,N,VIIRS,n,1,281.9,1.4,
23.56194,87.23463,303.2,0.72,0.75,2017-12-01,1853,N,VIIRS,n,1,283,1.4,
23.64158,86.92284,299.8,0.75,0.77,2017-12-01,1853,N,VIIRS,n,1,285.2,0.7,
23.62997,87.34683,306.1,0.71,0.75,2017-12-01,1853,N,VIIRS,n,1,286.3,1.6,
23.69428,87.11726,300.5,0.73,0.76,2017-12-01,1853,N,VIIRS,n,1,287.7,2,
23.73187,86.75094,298.3,0.77,0.77,2017-12-01,1853,N,VIIRS,n,1,287.2,1.2,
23.73363,86.74925,299,0.77,0.77,2017-12-01,1853,N,VIIRS,n,1,287.8,0.9,
23.09407,97.3841,297,0.51,0.41,2017-12-01,1853,N,VIIRS,n,1,286.3,0.6,
24.63597,91.59334,305.8,0.39,0.59,2017-12-01,1853,N,VIIRS,n,1,290.1,1.3,
24.6415,91.59394,310.2,0.39,0.59,2017-12-01,1853,N,VIIRS,n,1,289.6,0.9,
24.64186,91.58998,306.3,0.39,0.59,2017-12-01,1853,N,VIIRS,n,1,289.4,0.9,
24.64102,91.5944,303.4,0.39,0.59,2017-12-01,1853,N,VIIRS,n,1,289.6,1.6,
24.64136,91.59043,323,0.39,0.6,2017-12-01,1853,N,VIIRS,n,1,289.7,1.6,
24.55873,93.76254,299.5,0.57,0.52,2017-12-01,1853,N,VIIRS,n,1,283.3,1.1,
24.40112,98.4482,297.8,0.46,0.39,2017-12-01,1853,N,VIIRS,n,1,284.6,0.4,
24.52211,97.79919,298,0.5,0.41,2017-12-01,1853,N,VIIRS,n,1,284.5,0.9,
24.60747,98.7139,306.9,0.46,0.39,2017-12-01,1853,N,VIIRS,n,1,284.4,1.5,
25.66748,91.91605,296.6,0.38,0.59,2017-12-01,1853,N,VIIRS,n,1,281.6,0.7,
25.88079,98.99142,297.4,0.46,0.39,2017-12-01,1852,N,VIIRS,n,1,283.3,0.7,
26.79247,94.68854,300.9,0.53,0.5,2017-12-01,1852,N,VIIRS,n,1,286.3,0.7,
26.7945,94.68938,302.9,0.53,0.5,2017-12-01,1852,N,VIIRS,n,1,286.5,0.9,
27.26246,95.14937,295.7,0.51,0.49,2017-12-01,1852,N,VIIRS,n,1,285.4,0.6,
27.26501,95.12343,300.1,0.51,0.49,2017-12-01,1852,N,VIIRS,n,1,285.3,0.5,
27.46075,95.47676,301.8,0.49,0.48,2017-12-01,1852,N,VIIRS,n,1,284.9,0.7,
27.4708,95.42232,308,0.49,0.49,2017-12-01,1852,N,VIIRS,n,1,286,0.8,
27.60646,95.40188,326.4,0.49,0.49,2017-12-01,1852,N,VIIRS,n,1,285.8,2.6,
13.86921,98.43452,302.1,0.39,0.36,2017-12-01,1856,N,VIIRS,n,1,270,0.4,
39.81048,98.29588,310.3,0.47,0.48,2017-12-01,1849,N,VIIRS,n,1,271.5,2.7,
35.25025,72.55949,325.4,0.38,0.36,2017-12-01,0810,N,VIIRS,n,1,288.2,2.1,
35.20781,72.52576,329.7,0.38,0.36,2017-12-01,0810,N,VIIRS,n,1,295.1,4.1,
35.18513,72.96268,351.3,0.39,0.36,2017-12-01,0810,N,VIIRS,n,1,292.6,34.9,
35.18578,72.96699,350.1,0.39,0.36,2017-12-01,0810,N,VIIRS,n,1,292.7,9.9,
35.18186,72.96348,344,0.39,0.36,2017-12-01,0810,N,VIIRS,n,1,288.5,6.9,
35.1825,72.96777,335.7,0.39,0.36,2017-12-01,0810,N,VIIRS,n,1,285.8,3.8,
34.95022,72.9777,344.4,0.38,0.36,2017-12-01,0810,N,VIIRS,n,1,286.5,5.1,
34.9515,73.05495,333.6,0.39,0.36,2017-12-01,0810,N,VIIRS,n,1,289.8,5.9,
34.94883,73.05988,325.8,0.39,0.36,2017-12-01,0810,N,VIIRS,n,1,287.2,6.5,
33.81298,70.28165,327,0.42,0.38,2017-12-01,0810,N,VIIRS,l,1,299.3,4.7,
33.78759,70.22845,333.3,0.42,0.38,2017-12-01,0810,N,VIIRS,n,1,297.3,4.1,
34.41777,74.49921,327.7,0.4,0.37,2017-12-01,0810,N,VIIRS,n,1,283.6,3,
33.73665,70.32519,336,0.42,0.38,2017-12-01,0810,N,VIIRS,n,1,296.5,4.2,
34.33611,74.95047,329,0.41,0.37,2017-12-01,0810,N,VIIRS,n,1,285.5,3.6,
33.60077,70.29591,333.1,0.42,0.38,2017-12-01,0810,N,VIIRS,n,1,299.4,9.4,
34.03605,73.27256,325.8,0.39,0.36,2017-12-01,0810,N,VIIRS,n,1,296.6,2.1,
34.13952,74.75793,327.9,0.4,0.37,2017-12-01,0810,N,VIIRS,n,1,288.8,1.8,
34.1008,74.70282,328.7,0.4,0.37,2017-12-01,0810,N,VIIRS,n,1,286.1,3.1,
33.39325,70.71761,333.6,0.41,0.37,2017-12-01,0810,N,VIIRS,n,1,295.8,2,
33.69016,72.71141,325.6,0.38,0.36,2017-12-01,0810,N,VIIRS,n,1,296.5,2.2,
33.71666,72.8844,325.1,0.38,0.36,2017-12-01,0810,N,VIIRS,n,1,294.8,1.4,
33.83528,74.07803,326.5,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,298.4,1.5,
33.91147,74.9758,329.7,0.41,0.37,2017-12-01,0809,N,VIIRS,n,1,287.3,3.2,
33.90129,74.97775,330.1,0.41,0.37,2017-12-01,0809,N,VIIRS,n,1,291.6,7.9,
33.66428,73.59646,339.4,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,299.3,3.3,
33.27146,71.32774,331.7,0.4,0.37,2017-12-01,0809,N,VIIRS,n,1,298.4,2.7,
33.46133,72.98855,337.5,0.38,0.36,2017-12-01,0809,N,VIIRS,n,1,296,3.2,
33.3857,74.07983,325.5,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,292.3,2.1,
33.25145,73.8044,335.8,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,299.2,8.6,
33.02041,72.83183,333.1,0.38,0.36,2017-12-01,0809,N,VIIRS,n,1,299.6,4.1,
33.12939,73.96845,350.9,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,296.5,4.9,
33.08246,73.69369,342.4,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,297.7,3.8,
33.05299,73.74194,333.5,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,298,2.1,
33.05682,74.28644,335.6,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,297.2,3.6,
33.05349,74.28705,336.6,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,300.4,3.5,
32.75961,72.65977,331.5,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,299.9,4.2,
32.89575,74.19415,328,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,300.3,2,
31.55462,66.57911,336.3,0.45,0.47,2017-12-01,0809,N,VIIRS,n,1,295.6,2.5,
32.80567,74.11433,332.6,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,298.4,7,
32.79256,74.44486,333.2,0.39,0.36,2017-12-01,0809,N,VIIRS,n,1,295.1,4.1,
